# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.010626435279846191e-01 3.378047645092010498e-01 1.049734830856323242e+00
1.000000000000000000e+03 1.690104720182716846e-03 3.632578067481517792e-03 1.780206859111785889e-01
2.000000000000000000e+03 7.128504221327602863e-04 2.215825254097580910e-03 1.280142813920974731e-01
3.000000000000000000e+03 3.493548138067126274e-04 1.572716981172561646e-03 1.006762534379959106e-01
4.000000000000000000e+03 2.682525955606251955e-04 1.627819030545651913e-03 1.058986037969589233e-01
5.000000000000000000e+03 2.241201727883890271e-04 1.902310643345117569e-03 1.156183332204818726e-01
6.000000000000000000e+03 1.980867382371798158e-04 2.289187163114547729e-03 1.275103837251663208e-01
7.000000000000000000e+03 1.760062586981803179e-04 2.589675830677151680e-03 1.359968334436416626e-01
8.000000000000000000e+03 1.514188916189596057e-04 2.686980646103620529e-03 1.387428641319274902e-01
9.000000000000000000e+03 1.174353674286976457e-04 2.792510204017162323e-03 1.412796378135681152e-01
1.000000000000000000e+04 6.328734889393672347e-05 3.246973967179656029e-03 1.498924493789672852e-01
