# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.008383810520172119e-01 3.370961546897888184e-01 1.035380482673645020e+00
1.000000000000000000e+03 1.088916324079036713e-03 2.538930159062147141e-03 1.401211917400360107e-01
2.000000000000000000e+03 4.049301205668598413e-04 1.624836935661733150e-03 1.063436269760131836e-01
3.000000000000000000e+03 2.691639529075473547e-04 1.547145307995378971e-03 9.989364445209503174e-02
4.000000000000000000e+03 2.409285225439816713e-04 1.339229987934231758e-03 9.438477456569671631e-02
5.000000000000000000e+03 2.171674423152580857e-04 1.091277110390365124e-03 8.756504952907562256e-02
6.000000000000000000e+03 1.898897462524473667e-04 8.396219927817583084e-04 7.856208831071853638e-02
7.000000000000000000e+03 1.404895301675423980e-04 5.795154720544815063e-04 6.616822630167007446e-02
8.000000000000000000e+03 5.320819400367327034e-05 4.332477983552962542e-04 5.858274176716804504e-02
9.000000000000000000e+03 3.897438728017732501e-05 4.693151859100908041e-04 6.226348876953125000e-02
1.000000000000000000e+04 3.064519478357397020e-05 4.621475236490368843e-04 6.317412108182907104e-02
