# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.099941015243530273e-01 3.473347127437591553e-01 1.200573921203613281e+00
1.000000000000000000e+03 2.717166673392057419e-03 5.125761032104492188e-03 2.108500599861145020e-01
2.000000000000000000e+03 8.484035497531294823e-04 2.016864484176039696e-03 1.267584711313247681e-01
3.000000000000000000e+03 2.937258395832031965e-04 1.313726534135639668e-03 9.514274448156356812e-02
4.000000000000000000e+03 2.503900032024830580e-04 1.534503069706261158e-03 1.022021546959877014e-01
5.000000000000000000e+03 2.329305716557428241e-04 1.660560374148190022e-03 1.062171906232833862e-01
6.000000000000000000e+03 2.129855274688452482e-04 1.655462547205388546e-03 1.054673641920089722e-01
7.000000000000000000e+03 1.846486411523073912e-04 1.508548157289624214e-03 9.870382398366928101e-02
8.000000000000000000e+03 1.600309042260050774e-04 1.416148385033011436e-03 9.295663237571716309e-02
9.000000000000000000e+03 1.353229308733716607e-04 1.362859620712697506e-03 9.114683419466018677e-02
1.000000000000000000e+04 9.632039291318506002e-05 1.278090872801840305e-03 8.787891268730163574e-02
