# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 8.833428472280502319e-02 8.490178734064102173e-02 1.426409125328063965e+00
1.000000000000000000e+03 1.569601881783455610e-04 1.702932058833539486e-04 1.004054024815559387e-01
2.000000000000000000e+03 7.320823351619765162e-05 7.794301200192421675e-05 6.803706288337707520e-02
3.000000000000000000e+03 2.502832467143889517e-05 2.689648863452021033e-05 3.786946833133697510e-02
4.000000000000000000e+03 1.086200245481450111e-05 1.153708853962598369e-05 2.282519452273845673e-02
5.000000000000000000e+03 5.787167083326494321e-06 6.193631179485237226e-06 1.720588654279708862e-02
6.000000000000000000e+03 3.584883643270586617e-06 3.828820354101480916e-06 1.468642055988311768e-02
7.000000000000000000e+03 2.490181941539049149e-06 2.624816261231899261e-06 1.284871809184551239e-02
8.000000000000000000e+03 1.880922127384110354e-06 1.974269025595276617e-06 1.144836563616991043e-02
9.000000000000000000e+03 1.517209284429554828e-06 1.606684691068949178e-06 1.034533511847257614e-02
1.000000000000000000e+04 1.272588747269765008e-06 1.374347789351304527e-06 9.331666864454746246e-03
1.100000000000000000e+04 1.137107688009564299e-06 1.246947249455843121e-06 8.813703432679176331e-03
1.200000000000000000e+04 1.049165575750521384e-06 1.160927354248997290e-06 8.487905375659465790e-03
1.300000000000000000e+04 9.859428473646403290e-07 1.095987613553006668e-06 8.270122110843658447e-03
1.400000000000000000e+04 9.384161785419564694e-07 1.045219505613204092e-06 8.117070421576499939e-03
1.500000000000000000e+04 9.009152677208476234e-07 1.004164801088336390e-06 7.993202656507492065e-03
