# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.080260455608367920e-01 3.468414843082427979e-01 1.055760622024536133e+00
1.000000000000000000e+03 1.286371843889355659e-03 3.605416975915431976e-03 1.748598515987396240e-01
2.000000000000000000e+03 4.504096286837011576e-04 2.272852463647723198e-03 1.269742250442504883e-01
3.000000000000000000e+03 2.793900202959775925e-04 1.898505957797169685e-03 1.095227226614952087e-01
4.000000000000000000e+03 2.323800872545689344e-04 1.848641666583716869e-03 1.090724319219589233e-01
5.000000000000000000e+03 2.004003472393378615e-04 1.907843863591551781e-03 1.128647848963737488e-01
6.000000000000000000e+03 1.709095522528514266e-04 2.030868316069245338e-03 1.175933256745338440e-01
7.000000000000000000e+03 1.289893989451229572e-04 2.180608222261071205e-03 1.218001097440719604e-01
8.000000000000000000e+03 8.159920980688184500e-05 2.229820238426327705e-03 1.211653873324394226e-01
9.000000000000000000e+03 5.111999416840262711e-05 2.220833906903862953e-03 1.175511032342910767e-01
1.000000000000000000e+04 3.586549064493738115e-05 2.311584772542119026e-03 1.188024729490280151e-01
